# BUSCO version is: 3.0.2 
# The lineage dataset is: saccharomycetales_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1711)
# To reproduce this run: python /share/apps/busco/3.0.2b/scripts/run_BUSCO.py -i /srv/scratch/z3452659/BUSCOMP-Jan19/dev/2019-05-07.YeastExample/fasta/SGDR64.2.1.fsa -o SGDR64.2.1 -l /srv/scratch/z3452659/BUSCOMP-Jan19/data/2019-04-25.BUSCO/saccharomycetales_odb9/ -m genome -c 28 -t $TMPDIR/ -sp saccharomyces_cerevisiae_S288C
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092E05XI	Complete	sgdIII_YEAST__BK006937	240805	242352	906.9	466
EOG092E05XT	Duplicated	sgdXIII_YEAST__BK006946	632355	634472	1358.9	644
EOG092E05XT	Duplicated	sgdXVI_YEAST__BK006949	96496	98625	1356.2	644
EOG092E05YS	Complete	sgdXV_YEAST__BK006948	794076	795332	466.0	334
EOG092E05YW	Complete	sgdV_YEAST__BK006939	70478	73348	684.8	688
EOG092E05YZ	Complete	sgdVII_YEAST__BK006941	781767	783890	1014.4	660
EOG092E05ZW	Complete	sgdVI_YEAST__BK006940	246146	248134	665.3	461
EOG092E0601	Complete	sgdX_YEAST__BK006943	383837	386149	1148.4	644
EOG092E0605	Complete	sgdIV_YEAST__BK006938	1415210	1416874	389.5	331
EOG092E0617	Complete	sgdXV_YEAST__BK006948	659815	661674	730.6	455
EOG092E061V	Complete	sgdV_YEAST__BK006939	328477	330207	842.8	459
EOG092E062S	Complete	sgdXI_YEAST__BK006944	443232	444938	858.6	471
EOG092E0631	Complete	sgdV_YEAST__BK006939	293050	294813	449.2	352
EOG092E063Y	Complete	sgdXV_YEAST__BK006948	727512	729644	911.5	577
EOG092E064E	Complete	sgdV_YEAST__BK006939	510373	512106	874.2	504
EOG092E0665	Complete	sgdXIII_YEAST__BK006946	300869	302485	953.6	469
EOG092E0666	Complete	sgdXV_YEAST__BK006948	573175	574830	564.2	400
EOG092E066J	Complete	sgdX_YEAST__BK006943	407558	409162	1017.2	496
EOG092E0675	Complete	sgdXIII_YEAST__BK006946	454015	455556	707.2	436
EOG092E067I	Complete	sgdII_YEAST__BK006936	184353	185915	383.5	324
EOG092E067T	Complete	sgdXV_YEAST__BK006948	826385	827869	324.2	313
EOG092E067Y	Complete	sgdIV_YEAST__BK006938	1043146	1045011	554.7	388
EOG092E0682	Complete	sgdIV_YEAST__BK006938	1219503	1220948	443.1	361
EOG092E0694	Complete	sgdXVI_YEAST__BK006949	659182	661053	719.8	496
EOG092E06A7	Complete	sgdXIV_YEAST__BK006947	227370	228854	332.7	244
EOG092E06AG	Complete	sgdXI_YEAST__BK006944	353493	355079	564.1	394
EOG092E06AQ	Complete	sgdVIII_YEAST__BK006934	120091	121683	826.0	441
EOG092E06BP	Complete	sgdVIII_YEAST__BK006934	399268	400848	287.3	338
EOG092E06BQ	Complete	sgdII_YEAST__BK006936	620872	622527	535.8	421
EOG092E06C4	Complete	sgdII_YEAST__BK006936	37053	38690	940.4	457
EOG092E06C7	Complete	sgdIII_YEAST__BK006937	109192	110670	590.5	399
EOG092E06CM	Complete	sgdXIII_YEAST__BK006946	859215	860891	559.2	379
EOG092E06CS	Complete	sgdVIII_YEAST__BK006934	141894	143558	937.5	507
EOG092E06D0	Complete	sgdXI_YEAST__BK006944	418310	420061	417.6	392
EOG092E06E9	Complete	sgdXIII_YEAST__BK006946	701790	703367	966.6	471
EOG092E06EA	Complete	sgdV_YEAST__BK006939	407342	409063	148.5	303
EOG092E06EB	Complete	sgdXIII_YEAST__BK006946	670063	671325	97.5	140
EOG092E06ER	Complete	sgdXII_YEAST__BK006945	663284	665002	960.6	484
EOG092E06FA	Complete	sgdIV_YEAST__BK006938	397537	399129	284.8	317
EOG092E06FR	Complete	sgdXIV_YEAST__BK006947	357453	358952	671.8	388
EOG092E06GJ	Complete	sgdIV_YEAST__BK006938	921926	923806	405.6	401
EOG092E06H4	Complete	sgdIV_YEAST__BK006938	655686	657467	614.5	443
EOG092E06IF	Complete	sgdVII_YEAST__BK006941	142246	144048	536.0	434
EOG092E06JL	Complete	sgdVII_YEAST__BK006941	846839	848423	676.4	421
EOG092E06JP	Complete	sgdIV_YEAST__BK006938	1050459	1052228	760.6	435
EOG092E06K1	Complete	sgdVII_YEAST__BK006941	736022	738203	677.5	423
EOG092E06L1	Complete	sgdV_YEAST__BK006939	126629	128284	337.9	365
EOG092E06L7	Complete	sgdXV_YEAST__BK006948	455907	457820	658.0	429
EOG092E06LH	Complete	sgdXV_YEAST__BK006948	451729	453462	797.1	481
EOG092E06LU	Complete	sgdXIII_YEAST__BK006946	18623	20445	725.5	393
EOG092E06MJ	Complete	sgdVII_YEAST__BK006941	830515	832197	228.7	377
EOG092E06MK	Complete	sgdIV_YEAST__BK006938	927452	929098	827.9	434
EOG092E06MQ	Complete	sgdX_YEAST__BK006943	555914	557602	1017.6	521
EOG092E06NN	Complete	sgdIV_YEAST__BK006938	164987	167185	1023.3	558
EOG092E06NP	Complete	sgdXVI_YEAST__BK006949	49303	50958	537.1	415
EOG092E06OA	Complete	sgdII_YEAST__BK006936	714807	716465	758.0	451
EOG092E06PH	Complete	sgdIV_YEAST__BK006938	1485566	1487038	480.6	347
EOG092E06Q4	Complete	sgdIV_YEAST__BK006938	280307	281848	574.5	331
EOG092E06Q8	Complete	sgdXII_YEAST__BK006945	109902	111575	969.6	495
EOG092E06Q9	Complete	sgdII_YEAST__BK006936	143989	145728	1023.7	519
EOG092E06QN	Complete	sgdIX_YEAST__BK006942	180427	181977	362.1	348
EOG092E06S0	Complete	sgdV_YEAST__BK006939	256375	257952	756.8	421
EOG092E06SD	Complete	sgdXI_YEAST__BK006944	36699	38153	686.6	403
EOG092E06T9	Complete	sgdIV_YEAST__BK006938	34237	36477	667.3	544
EOG092E06TC	Complete	sgdIV_YEAST__BK006938	523211	524713	447.9	342
EOG092E06TH	Complete	sgdXIV_YEAST__BK006947	284260	285888	893.6	467
EOG092E06TP	Complete	sgdXII_YEAST__BK006945	695046	696830	865.7	501
EOG092E06TU	Complete	sgdVII_YEAST__BK006941	284442	285947	724.4	406
EOG092E06U2	Complete	sgdIV_YEAST__BK006938	68997	70319	341.7	376
EOG092E06UL	Complete	sgdXIII_YEAST__BK006946	850074	851591	1001.5	449
EOG092E06UT	Complete	sgdXIV_YEAST__BK006947	198502	199977	517.7	405
EOG092E06UY	Complete	sgdII_YEAST__BK006936	491269	492822	1032.6	453
EOG092E06V1	Complete	sgdIV_YEAST__BK006938	1226822	1228303	472.0	367
EOG092E06VI	Complete	sgdXIII_YEAST__BK006946	295179	296669	426.9	395
EOG092E06VJ	Complete	sgdX_YEAST__BK006943	464451	466208	1037.6	519
EOG092E06WY	Complete	sgdX_YEAST__BK006943	378825	380096	473.8	348
EOG092E06Y0	Complete	sgdIV_YEAST__BK006938	199996	201582	940.3	480
EOG092E06Y1	Complete	sgdIX_YEAST__BK006942	83302	84885	972.7	489
EOG092E06YV	Complete	sgdXIV_YEAST__BK006947	224796	227099	368.7	380
EOG092E06ZD	Complete	sgdVII_YEAST__BK006941	1046731	1048464	365.7	373
EOG092E070S	Complete	sgdVII_YEAST__BK006941	947420	948997	545.0	405
EOG092E0718	Complete	sgdIX_YEAST__BK006942	169982	171505	553.3	386
EOG092E071T	Complete	sgdII_YEAST__BK006936	194122	195702	910.4	464
EOG092E0728	Complete	sgdXV_YEAST__BK006948	800970	802307	422.1	345
EOG092E0734	Complete	sgdIV_YEAST__BK006938	1399706	1401214	347.0	344
EOG092E0737	Complete	sgdVI_YEAST__BK006940	239007	241437	790.8	440
EOG092E073V	Complete	sgdX_YEAST__BK006943	310922	312706	677.2	507
EOG092E074D	Complete	sgdXI_YEAST__BK006944	77258	78646	586.4	352
EOG092E074Q	Complete	sgdXII_YEAST__BK006945	185498	187129	394.3	271
EOG092E075C	Complete	sgdXIV_YEAST__BK006947	18001	19302	850.2	383
EOG092E076J	Complete	sgdXVI_YEAST__BK006949	375550	376953	759.7	415
EOG092E076U	Complete	sgdIV_YEAST__BK006938	836421	838061	848.9	464
EOG092E0778	Complete	sgdII_YEAST__BK006936	73070	74695	533.0	405
EOG092E077J	Complete	sgdIV_YEAST__BK006938	174918	176486	492.6	428
EOG092E077X	Complete	sgdXII_YEAST__BK006945	844282	845730	925.9	438
EOG092E0784	Complete	sgdXIV_YEAST__BK006947	368595	370055	562.0	437
EOG092E07A9	Complete	sgdXVI_YEAST__BK006949	35236	37845	668.3	566
EOG092E07AE	Complete	sgdXII_YEAST__BK006945	408445	410193	475.9	350
EOG092E07AJ	Complete	sgdVII_YEAST__BK006941	265988	267524	602.7	380
EOG092E07AL	Complete	sgdX_YEAST__BK006943	260138	262576	467.4	370
EOG092E07AQ	Complete	sgdIII_YEAST__BK006937	237214	238776	625.3	391
EOG092E07AW	Complete	sgdXV_YEAST__BK006948	381053	382822	881.9	518
EOG092E07B5	Complete	sgdII_YEAST__BK006936	774700	776313	644.0	383
EOG092E07BN	Complete	sgdXIII_YEAST__BK006946	319437	321017	526.8	389
EOG092E07DC	Complete	sgdVIII_YEAST__BK006934	113499	114917	675.3	430
EOG092E07DW	Complete	sgdIII_YEAST__BK006937	105696	106853	255.5	324
EOG092E07DX	Complete	sgdXIII_YEAST__BK006946	68294	69700	337.3	282
EOG092E07EA	Complete	sgdVIII_YEAST__BK006934	225525	227141	728.0	458
EOG092E07EN	Complete	sgdVII_YEAST__BK006941	498476	499906	430.2	411
EOG092E07ET	Complete	sgdIX_YEAST__BK006942	51759	53708	867.0	503
EOG092E07FF	Complete	sgdV_YEAST__BK006939	324272	325936	791.3	456
EOG092E07FH	Duplicated	sgdV_YEAST__BK006939	94644	98159	739.1	492
EOG092E07FH	Duplicated	sgdXII_YEAST__BK006945	859552	861525	827.5	492
EOG092E07FH	Duplicated	sgdX_YEAST__BK006943	517960	521602	743.4	494
EOG092E07FL	Complete	sgdIV_YEAST__BK006938	1112397	1114027	217.3	323
EOG092E07IL	Complete	sgdXIV_YEAST__BK006947	40619	42016	638.8	357
EOG092E07IY	Complete	sgdV_YEAST__BK006939	56571	58100	623.4	374
EOG092E07K1	Complete	sgdII_YEAST__BK006936	528317	530638	775.0	535
EOG092E07KC	Complete	sgdVIII_YEAST__BK006934	316572	319814	639.5	466
EOG092E07L6	Complete	sgdXII_YEAST__BK006945	919536	921596	662.6	442
EOG092E07LR	Complete	sgdII_YEAST__BK006936	296369	297742	609.8	343
EOG092E07MN	Complete	sgdXI_YEAST__BK006944	405190	407241	699.1	513
EOG092E07MU	Complete	sgdIV_YEAST__BK006938	969990	971474	367.9	349
EOG092E07O2	Complete	sgdIV_YEAST__BK006938	1225166	1226536	765.6	386
EOG092E07OC	Complete	sgdXIII_YEAST__BK006946	533163	534698	801.2	430
EOG092E07OS	Complete	sgdVIII_YEAST__BK006934	140011	141402	857.5	419
EOG092E07PA	Complete	sgdXIV_YEAST__BK006947	117349	118809	617.2	352
EOG092E07PB	Complete	sgdXI_YEAST__BK006944	369891	371390	867.3	435
EOG092E07Q1	Complete	sgdXIV_YEAST__BK006947	697614	699431	364.6	394
EOG092E07Q7	Complete	sgdVII_YEAST__BK006941	298178	299728	627.3	417
EOG092E07QB	Complete	sgdXV_YEAST__BK006948	675939	677840	563.3	640
EOG092E07QD	Complete	sgdIV_YEAST__BK006938	1424820	1427252	318.1	475
EOG092E07QL	Complete	sgdXVI_YEAST__BK006949	552020	553408	355.6	381
EOG092E07R6	Fragmented	sgdVI_YEAST__BK006940	96634	106236	845.7	443
EOG092E07RL	Complete	sgdV_YEAST__BK006939	439616	440971	773.9	397
EOG092E07S5	Complete	sgdV_YEAST__BK006939	205251	206834	1005.6	449
EOG092E07SZ	Complete	sgdVI_YEAST__BK006940	194812	196314	597.4	400
EOG092E07T1	Complete	sgdXII_YEAST__BK006945	316107	317951	675.0	499
EOG092E07TK	Complete	sgdIV_YEAST__BK006938	170410	171930	828.8	384
EOG092E07UH	Complete	sgdIII_YEAST__BK006937	218376	220067	415.4	409
EOG092E07V3	Complete	sgdVIII_YEAST__BK006934	124109	125680	546.6	340
EOG092E07VG	Complete	sgdXI_YEAST__BK006944	291453	292631	410.1	305
EOG092E07VH	Complete	sgdV_YEAST__BK006939	453459	454919	748.9	405
EOG092E07VO	Complete	sgdXIV_YEAST__BK006947	647432	648937	676.3	410
EOG092E07VX	Complete	sgdIV_YEAST__BK006938	838392	840392	794.6	511
EOG092E07WR	Complete	sgdVII_YEAST__BK006941	321782	323230	685.8	384
EOG092E07XD	Complete	sgdXV_YEAST__BK006948	438906	440258	362.1	301
EOG092E07XQ	Complete	sgdXV_YEAST__BK006948	805032	807023	737.5	552
EOG092E07XZ	Complete	sgdXIII_YEAST__BK006946	865559	867091	888.5	460
EOG092E07Y5	Complete	sgdX_YEAST__BK006943	352260	353615	349.5	287
EOG092E07YM	Complete	sgdVIII_YEAST__BK006934	268459	271548	537.7	645
EOG092E07YR	Complete	sgdVIII_YEAST__BK006934	484845	486179	584.4	343
EOG092E07YY	Complete	sgdVII_YEAST__BK006941	728046	729671	451.8	448
EOG092E07ZZ	Complete	sgdVIII_YEAST__BK006934	127780	129120	501.7	355
EOG092E080I	Complete	sgdXIV_YEAST__BK006947	636986	638854	458.8	405
EOG092E080Q	Complete	sgdVIII_YEAST__BK006934	437170	439050	640.3	484
EOG092E080Y	Complete	sgdXIV_YEAST__BK006947	510540	512396	970.6	578
EOG092E081A	Complete	sgdIV_YEAST__BK006938	1367485	1369386	984.2	488
EOG092E081F	Complete	sgdVII_YEAST__BK006941	398628	400160	723.4	408
EOG092E082D	Fragmented	sgdXII_YEAST__BK006945	870745	877178	890.0	454
EOG092E082S	Complete	sgdIV_YEAST__BK006938	188154	190586	705.4	578
EOG092E082V	Complete	sgdXV_YEAST__BK006948	647126	648502	343.9	303
EOG092E083W	Complete	sgdXIV_YEAST__BK006947	712727	715388	740.7	394
EOG092E0848	Complete	sgdV_YEAST__BK006939	235770	237119	823.0	399
EOG092E084A	Complete	sgdX_YEAST__BK006943	649776	651269	298.7	275
EOG092E084C	Complete	sgdII_YEAST__BK006936	778012	779463	300.3	357
EOG092E084D	Duplicated	sgdXI_YEAST__BK006944	506898	507707	171.7	115
EOG092E084D	Duplicated	sgdX_YEAST__BK006943	209922	211577	179.3	162
EOG092E084H	Complete	sgdXV_YEAST__BK006948	832813	834195	602.1	363
EOG092E084N	Complete	sgdXV_YEAST__BK006948	921535	922905	645.3	410
EOG092E084O	Complete	sgdIV_YEAST__BK006938	840604	841995	791.0	381
EOG092E0858	Complete	sgdXII_YEAST__BK006945	541937	543304	659.8	392
EOG092E0859	Complete	sgdIV_YEAST__BK006938	489508	490896	837.8	416
EOG092E085S	Complete	sgdXII_YEAST__BK006945	787664	789679	525.4	646
EOG092E086A	Complete	sgdXIV_YEAST__BK006947	109095	110411	653.0	383
EOG092E086B	Complete	sgdXII_YEAST__BK006945	491866	493254	739.2	393
EOG092E086G	Complete	sgdXII_YEAST__BK006945	1039270	1041366	561.9	445
EOG092E086V	Complete	sgdXIII_YEAST__BK006946	460771	462609	185.4	315
EOG092E0876	Complete	sgdII_YEAST__BK006936	386286	389216	668.5	649
EOG092E087R	Complete	sgdXVI_YEAST__BK006949	711403	713028	705.7	442
EOG092E088D	Complete	sgdVII_YEAST__BK006941	915241	916701	802.2	425
EOG092E088J	Complete	sgdII_YEAST__BK006936	242809	244230	652.9	385
EOG092E0899	Complete	sgdIV_YEAST__BK006938	1404445	1405854	305.2	290
EOG092E089N	Complete	sgdXI_YEAST__BK006944	81035	82639	564.7	381
EOG092E08AL	Complete	sgdXII_YEAST__BK006945	300673	301989	441.9	314
EOG092E08AM	Complete	sgdV_YEAST__BK006939	157736	159118	578.2	343
EOG092E08AV	Complete	sgdII_YEAST__BK006936	488905	490392	863.2	427
EOG092E08CB	Complete	sgdIV_YEAST__BK006938	501753	503273	378.6	349
EOG092E08DR	Complete	sgdXIV_YEAST__BK006947	382386	383663	230.3	235
EOG092E08EG	Complete	sgdII_YEAST__BK006936	610614	611882	359.9	288
EOG092E08EH	Complete	sgdXIV_YEAST__BK006947	155100	156539	353.6	340
EOG092E08FA	Complete	sgdII_YEAST__BK006936	691969	694518	778.9	680
EOG092E08FS	Complete	sgdXII_YEAST__BK006945	1012501	1013775	671.3	370
EOG092E08G4	Complete	sgdXV_YEAST__BK006948	736437	737726	596.6	357
EOG092E08GJ	Complete	sgdIV_YEAST__BK006938	576474	578159	869.2	483
EOG092E08GM	Complete	sgdIII_YEAST__BK006937	231500	232963	258.9	212
EOG092E08GR	Complete	sgdIV_YEAST__BK006938	1126118	1127595	272.2	288
EOG092E08H9	Duplicated	sgdIII_YEAST__BK006937	120946	122328	803.2	406
EOG092E08H9	Duplicated	sgdXIV_YEAST__BK006947	629622	631061	874.3	407
EOG092E08HL	Complete	sgdV_YEAST__BK006939	198812	200875	491.3	438
EOG092E08HN	Complete	sgdVII_YEAST__BK006941	69671	72547	369.9	463
EOG092E08HQ	Complete	sgdXI_YEAST__BK006944	237536	238891	461.8	333
EOG092E08IC	Complete	sgdIV_YEAST__BK006938	1356065	1357369	722.0	384
EOG092E08IK	Complete	sgdXIV_YEAST__BK006947	611836	613170	460.5	317
EOG092E08IW	Complete	sgdXII_YEAST__BK006945	546097	547611	881.3	480
EOG092E08JD	Complete	sgdIX_YEAST__BK006942	275108	276292	351.4	290
EOG092E08JF	Complete	sgdV_YEAST__BK006939	195168	196517	517.9	290
EOG092E08JR	Complete	sgdIV_YEAST__BK006938	275148	276581	620.1	395
EOG092E08JT	Complete	sgdVII_YEAST__BK006941	274780	276714	338.6	351
EOG092E08KA	Complete	sgdVIII_YEAST__BK006934	157744	159192	687.7	409
EOG092E08KZ	Complete	sgdX_YEAST__BK006943	419957	421663	944.0	506
EOG092E08L0	Complete	sgdXVI_YEAST__BK006949	802359	804080	685.6	452
EOG092E08LK	Complete	sgdXIV_YEAST__BK006947	401040	402521	278.0	319
EOG092E08M0	Complete	sgdXIV_YEAST__BK006947	346313	347542	306.0	363
EOG092E08M8	Complete	sgdXIII_YEAST__BK006946	395054	396379	616.9	372
EOG092E08N0	Complete	sgdXVI_YEAST__BK006949	103232	104647	863.1	410
EOG092E08N7	Complete	sgdVIII_YEAST__BK006934	333072	334394	620.1	377
EOG092E08NA	Complete	sgdIII_YEAST__BK006937	92777	94270	771.8	377
EOG092E08NB	Complete	sgdXI_YEAST__BK006944	174213	175616	752.1	372
EOG092E08NT	Complete	sgdII_YEAST__BK006936	353672	356017	625.5	552
EOG092E08O9	Complete	sgdXIII_YEAST__BK006946	855399	856793	470.5	324
EOG092E08P6	Complete	sgdV_YEAST__BK006939	196948	198519	630.1	398
EOG092E08PG	Complete	sgdVII_YEAST__BK006941	266589	269075	390.3	338
EOG092E08Q3	Complete	sgdXIV_YEAST__BK006947	78659	80260	419.0	398
EOG092E08Q9	Complete	sgdIX_YEAST__BK006942	290419	291669	495.7	295
EOG092E08QJ	Complete	sgdIII_YEAST__BK006937	216697	218241	840.9	460
EOG092E08R4	Complete	sgdVIII_YEAST__BK006934	227532	229037	791.3	408
EOG092E08RK	Complete	sgdX_YEAST__BK006943	644304	646490	637.6	508
EOG092E08RL	Complete	sgdXV_YEAST__BK006948	742910	744181	493.6	324
EOG092E08RQ	Complete	sgdX_YEAST__BK006943	647607	649142	930.3	432
EOG092E08RZ	Complete	sgdVII_YEAST__BK006941	1002523	1003962	667.0	421
EOG092E08T3	Complete	sgdVIII_YEAST__BK006934	514905	516485	360.0	361
EOG092E08T4	Complete	sgdVII_YEAST__BK006941	182390	184084	770.8	464
EOG092E08U7	Complete	sgdXVI_YEAST__BK006949	637379	639019	815.0	425
EOG092E08UY	Complete	sgdV_YEAST__BK006939	162723	164285	712.1	445
EOG092E08V9	Complete	sgdIV_YEAST__BK006938	784871	786205	328.7	272
EOG092E08VT	Complete	sgdXV_YEAST__BK006948	210520	211995	554.8	388
EOG092E08W7	Complete	sgdXII_YEAST__BK006945	437631	439823	352.5	325
EOG092E08WB	Complete	sgdII_YEAST__BK006936	244366	245667	263.6	304
EOG092E08WJ	Complete	sgdV_YEAST__BK006939	148722	150014	318.8	319
EOG092E08WO	Complete	sgdIII_YEAST__BK006937	34143	35393	189.0	231
EOG092E08WV	Complete	sgdVI_YEAST__BK006940	93400	95010	761.6	425
EOG092E08X6	Complete	sgdVIII_YEAST__BK006934	512732	514600	475.1	311
EOG092E08XN	Complete	sgdX_YEAST__BK006943	433221	434651	438.1	367
EOG092E08YK	Complete	sgdVI_YEAST__BK006940	56336	57709	828.1	385
EOG092E08YS	Complete	sgdXVI_YEAST__BK006949	742454	743743	596.5	356
EOG092E08Z5	Complete	sgdX_YEAST__BK006943	449202	450665	476.7	348
EOG092E08Z6	Complete	sgdIV_YEAST__BK006938	1059627	1061231	385.4	418
EOG092E08ZM	Complete	sgdIV_YEAST__BK006938	270222	271901	304.5	258
EOG092E08ZP	Complete	sgdVIII_YEAST__BK006934	506319	508709	757.5	491
EOG092E08ZR	Complete	sgdXIV_YEAST__BK006947	653387	654541	477.7	299
EOG092E090M	Complete	sgdXIII_YEAST__BK006946	83090	85789	725.4	652
EOG092E0923	Complete	sgdI_YEAST__BK006935	170396	171703	410.3	269
EOG092E092D	Complete	sgdVII_YEAST__BK006941	584958	586052	378.6	250
EOG092E093E	Complete	sgdXV_YEAST__BK006948	219211	220473	751.5	376
EOG092E093O	Complete	sgdIV_YEAST__BK006938	665349	666770	594.4	371
EOG092E094E	Complete	sgdV_YEAST__BK006939	337949	339472	796.7	419
EOG092E0959	Complete	sgdXV_YEAST__BK006948	58759	60030	669.5	380
EOG092E097E	Complete	sgdVIII_YEAST__BK006934	234938	236380	626.3	383
EOG092E097I	Complete	sgdIII_YEAST__BK006937	252845	254173	419.9	350
EOG092E099B	Complete	sgdV_YEAST__BK006939	319963	321846	611.5	452
EOG092E099G	Missing
EOG092E099X	Complete	sgdIX_YEAST__BK006942	311165	312460	612.6	352
EOG092E09BJ	Complete	sgdIV_YEAST__BK006938	447984	449276	662.1	329
EOG092E09BW	Complete	sgdIX_YEAST__BK006942	171751	173028	679.0	345
EOG092E09CH	Complete	sgdX_YEAST__BK006943	345973	347325	203.4	348
EOG092E09CR	Complete	sgdVII_YEAST__BK006941	459854	461365	403.2	309
EOG092E09CW	Complete	sgdII_YEAST__BK006936	744852	746111	302.2	312
EOG092E09CY	Complete	sgdXVI_YEAST__BK006949	322071	323744	358.8	365
EOG092E09D6	Complete	sgdVIII_YEAST__BK006934	443828	445384	941.7	464
EOG092E09EJ	Complete	sgdXV_YEAST__BK006948	212250	218728	651.5	420
EOG092E09EQ	Complete	sgdXVI_YEAST__BK006949	191406	192650	490.9	302
EOG092E09FM	Complete	sgdXVI_YEAST__BK006949	358000	359406	466.0	312
EOG092E09GC	Complete	sgdVII_YEAST__BK006941	90054	91247	366.4	297
EOG092E09HC	Complete	sgdVII_YEAST__BK006941	360288	361859	740.2	434
EOG092E09HJ	Complete	sgdIX_YEAST__BK006942	193595	195070	473.5	368
EOG092E09I5	Complete	sgdXII_YEAST__BK006945	506134	507585	854.7	417
EOG092E09JS	Complete	sgdVII_YEAST__BK006941	978036	979319	618.6	357
EOG092E09KK	Complete	sgdXV_YEAST__BK006948	715593	716837	646.1	318
EOG092E09L4	Complete	sgdXIV_YEAST__BK006947	234413	235714	807.1	403
EOG092E09LQ	Complete	sgdXI_YEAST__BK006944	167612	168829	413.3	316
EOG092E09M2	Complete	sgdIV_YEAST__BK006938	293392	294759	303.9	289
EOG092E09NU	Complete	sgdXV_YEAST__BK006948	545029	546333	729.9	364
EOG092E09OH	Complete	sgdV_YEAST__BK006939	546748	548079	691.6	331
EOG092E09OK	Complete	sgdXIV_YEAST__BK006947	471377	473015	648.4	405
EOG092E09PJ	Complete	sgdXIII_YEAST__BK006946	17064	18809	470.3	364
EOG092E09PO	Complete	sgdVII_YEAST__BK006941	713709	715046	381.5	299
EOG092E09Q3	Complete	sgdVIII_YEAST__BK006934	168890	170344	704.6	365
EOG092E09Q7	Complete	sgdX_YEAST__BK006943	456239	457774	785.3	434
EOG092E09QP	Complete	sgdV_YEAST__BK006939	59670	60851	518.6	296
EOG092E09S5	Complete	sgdXIII_YEAST__BK006946	325877	327289	534.7	387
EOG092E09SC	Complete	sgdI_YEAST__BK006935	134184	135665	396.7	327
EOG092E09T1	Complete	sgdVIII_YEAST__BK006934	442181	443476	690.1	379
EOG092E09T3	Complete	sgdVII_YEAST__BK006941	695417	697234	802.9	561
EOG092E09V6	Complete	sgdXVI_YEAST__BK006949	259714	260931	617.3	358
EOG092E09WJ	Complete	sgdXVI_YEAST__BK006949	814391	815536	493.6	319
EOG092E09WX	Complete	sgdIV_YEAST__BK006938	486804	488003	680.3	360
EOG092E09XO	Complete	sgdVI_YEAST__BK006940	76831	77988	464.9	317
EOG092E09YB	Complete	sgdX_YEAST__BK006943	185528	186679	512.7	312
EOG092E09YH	Complete	sgdXV_YEAST__BK006948	85456	86757	673.0	389
EOG092E09ZA	Complete	sgdVIII_YEAST__BK006934	326142	328036	586.8	330
EOG092E09ZN	Complete	sgdIV_YEAST__BK006938	190924	192261	571.3	384
EOG092E0A02	Complete	sgdXIII_YEAST__BK006946	668492	669655	630.5	333
EOG092E0A14	Complete	sgdXI_YEAST__BK006944	271878	273209	255.5	321
EOG092E0A2A	Complete	sgdX_YEAST__BK006943	178097	180103	639.1	326
EOG092E0A2P	Complete	sgdXVI_YEAST__BK006949	203421	204941	233.2	316
EOG092E0A3D	Complete	sgdXII_YEAST__BK006945	371620	372927	771.1	338
EOG092E0A3I	Complete	sgdVII_YEAST__BK006941	513159	514340	572.5	312
EOG092E0A3R	Complete	sgdXI_YEAST__BK006944	182958	184544	491.4	291
EOG092E0A3X	Complete	sgdXIII_YEAST__BK006946	251839	252990	639.9	333
EOG092E0A4I	Complete	sgdXIII_YEAST__BK006946	722613	724385	361.8	439
EOG092E0A4T	Complete	sgdVII_YEAST__BK006941	644860	646815	567.8	375
EOG092E0A4Y	Complete	sgdVII_YEAST__BK006941	289809	291641	569.6	341
EOG092E0A5H	Complete	sgdXII_YEAST__BK006945	589354	590541	267.6	240
EOG092E0A5I	Complete	sgdX_YEAST__BK006943	557809	559158	810.4	381
EOG092E0A6Q	Complete	sgdIV_YEAST__BK006938	438047	439360	775.1	388
EOG092E0A6X	Complete	sgdIX_YEAST__BK006942	142928	144085	475.8	310
EOG092E0A79	Complete	sgdXII_YEAST__BK006945	838066	839253	766.5	344
EOG092E0A7D	Complete	sgdIV_YEAST__BK006938	1322205	1323386	392.4	323
EOG092E0A88	Complete	sgdXV_YEAST__BK006948	812395	813708	826.0	379
EOG092E0A94	Complete	sgdX_YEAST__BK006943	652892	654238	559.0	365
EOG092E0A9V	Complete	sgdX_YEAST__BK006943	129285	130643	665.8	377
EOG092E0AA2	Complete	sgdXV_YEAST__BK006948	837674	838960	529.6	337
EOG092E0AA5	Complete	sgdV_YEAST__BK006939	316807	318342	735.8	449
EOG092E0AAF	Complete	sgdXIV_YEAST__BK006947	719346	720647	491.4	360
EOG092E0AAM	Complete	sgdXVI_YEAST__BK006949	642208	643320	764.2	349
EOG092E0AAS	Complete	sgdIV_YEAST__BK006938	424209	425732	501.2	325
EOG092E0AB5	Complete	sgdVIII_YEAST__BK006934	232133	233296	661.6	327
EOG092E0ABA	Complete	sgdII_YEAST__BK006936	530869	532182	759.4	384
EOG092E0ABB	Complete	sgdVII_YEAST__BK006941	996869	998188	691.9	335
EOG092E0ABZ	Complete	sgdII_YEAST__BK006936	458872	460221	502.9	359
EOG092E0ACR	Complete	sgdXIV_YEAST__BK006947	668377	669591	337.7	308
