# BUSCO version is: 3.0.2 
# The lineage dataset is: saccharomycetales_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1711)
# To reproduce this run: python /share/apps/busco/3.0.2b/scripts/run_BUSCO.py -i /srv/scratch/z3452659/BUSCOMP-Jan19/dev/2019-05-07.YeastExample/fasta/MBG344WTDBG2.fsa -o MBG344WTDBG2 -l /srv/scratch/z3452659/BUSCOMP-Jan19/data/2019-04-25.BUSCO/saccharomycetales_odb9/ -m genome -c 28 -t $TMPDIR/ -sp saccharomyces_cerevisiae_S288C
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092E07R6	Fragmented	ctg15	90134	99735	845.5	443
EOG092E07RL	Complete	ctg11	144766	146121	773.9	397
EOG092E07S5	Missing
EOG092E07SZ	Fragmented	ctg15	183333	194812	345.3	264
EOG092E07T1	Complete	ctg14	145697	152340	457.9	492
EOG092E07TK	Complete	ctg1	168836	170356	828.8	384
EOG092E07UH	Complete	ctg13	239860	241549	367.8	404
EOG092E07V3	Complete	ctg12	119335	120906	546.6	340
EOG092E07VG	Complete	ctg9	288898	290076	410.1	305
EOG092E07VH	Complete	ctg11	119946	121406	748.9	405
EOG092E07VO	Complete	ctg5	130970	132620	677.0	410
EOG092E07VX	Complete	ctg1	840099	842099	794.6	511
EOG092E07WR	Complete	ctg8	320669	325494	596.6	342
EOG092E07XD	Complete	ctg8	231413	233470	91.9	206
EOG092E07XQ	Fragmented	ctg2	799884	810518	670.8	504
EOG092E07XZ	Complete	ctg6	696002	697534	888.5	460
EOG092E07Y5	Complete	ctg7	382204	388236	311.4	263
EOG092E07YM	Complete	ctg12	287604	290692	540.0	602
EOG092E07YR	Complete	ctg12	503915	505249	584.4	343
EOG092E07YY	Complete	ctg8	726797	728421	451.9	491
EOG092E07ZZ	Complete	ctg12	123008	124348	501.7	355
EOG092E080I	Complete	ctg5	141197	143065	458.8	405
EOG092E080Q	Complete	ctg12	456256	458136	640.3	484
EOG092E080Y	Missing
EOG092E081A	Fragmented	ctg1	1364640	1376078	747.0	426
EOG092E081F	Missing
EOG092E082D	Fragmented	ctg10	194944	201376	748.0	404
EOG092E082S	Missing
EOG092E082V	Complete	ctg2	647021	648397	343.9	303
EOG092E083W	Complete	ctg5	64692	66032	740.7	394
EOG092E0848	Complete	ctg11	343594	349888	705.5	393
EOG092E084A	Complete	ctg7	89468	90961	298.7	275
EOG092E084C	Complete	ctg4	769540	770991	300.3	357
EOG092E084D	Duplicated	ctg7	529159	530815	182.0	200
EOG092E084D	Duplicated	ctg9	504261	505070	171.7	115
EOG092E084H	Complete	ctg2	832630	834012	602.1	363
EOG092E084N	Complete	ctg2	921295	925412	597.3	364
EOG092E084O	Missing
EOG092E0858	Fragmented	ctg10	528606	534969	584.0	367
EOG092E0859	Complete	ctg1	487831	489219	837.8	416
EOG092E085S	Complete	ctg10	282389	284405	530.9	549
EOG092E086A	Complete	ctg5	669540	670856	653.0	383
EOG092E086B	Fragmented	ctg10	573847	584950	356.1	269
EOG092E086G	Complete	ctg10	30868	32964	562.0	445
EOG092E086V	Complete	ctg6	291402	293462	180.5	292
EOG092E0876	Fragmented	ctg4	373751	385928	547.8	455
EOG092E087R	Complete	ctg3	235402	237027	705.7	442
EOG092E088D	Complete	ctg8	914037	915497	802.2	425
EOG092E088J	Complete	ctg4	234619	236040	652.9	385
EOG092E0899	Complete	ctg1	1406179	1407588	305.2	290
EOG092E089N	Complete	ctg9	78528	84086	472.6	300
EOG092E08AL	Fragmented	ctg14	161847	167949	282.7	229
EOG092E08AM	Complete	ctg11	426522	427904	578.2	343
EOG092E08AV	Complete	ctg4	475628	487017	763.5	430
EOG092E08CB	Complete	ctg1	500074	501594	378.6	349
EOG092E08DR	Complete	ctg5	396317	397594	230.3	235
EOG092E08EG	Complete	ctg4	602237	603505	359.9	288
EOG092E08EH	Complete	ctg5	623430	624869	353.6	340
EOG092E08FA	Complete	ctg4	683571	686120	778.9	680
EOG092E08FS	Missing
EOG092E08G4	Complete	ctg2	736284	737573	596.6	357
EOG092E08GJ	Complete	ctg1	578327	580012	869.2	483
EOG092E08GM	Complete	ctg13	252965	254428	258.9	212
EOG092E08GR	Complete	ctg1	1128119	1129596	272.2	288
EOG092E08H9	Complete	ctg13	122717	124099	803.2	406
EOG092E08HL	Complete	ctg11	383502	386829	468.6	440
EOG092E08HN	Complete	ctg8	68725	71601	368.2	463
EOG092E08HQ	Missing
EOG092E08IC	Complete	ctg1	1357829	1363644	688.2	385
EOG092E08IK	Complete	ctg5	166870	168204	460.5	317
EOG092E08IW	Missing
EOG092E08JD	Complete	ctg16	252157	253341	351.4	290
EOG092E08JF	Complete	ctg11	389127	390476	517.9	290
EOG092E08JR	Fragmented	ctg1	268577	274532	415.3	253
EOG092E08JT	Complete	ctg8	273732	277291	264.3	349
EOG092E08KA	Complete	ctg12	152987	154435	687.7	409
EOG092E08KZ	Complete	ctg7	319106	320812	944.0	506
EOG092E08L0	Complete	ctg3	144375	146098	610.0	460
EOG092E08LK	Complete	ctg5	377465	378946	278.0	319
EOG092E08M0	Complete	ctg5	432461	433690	306.0	363
EOG092E08M8	Complete	ctg6	225711	227036	616.9	372
EOG092E08N0	Complete	ctg3	843493	844908	861.6	410
EOG092E08N7	Fragmented	ctg12	347426	358509	466.7	297
EOG092E08NA	Missing
EOG092E08NB	Complete	ctg9	171691	173093	654.2	350
EOG092E08NT	Complete	ctg4	345437	347780	577.4	518
EOG092E08O9	Complete	ctg6	681192	687236	367.6	332
EOG092E08P6	Complete	ctg11	387124	388695	630.1	398
EOG092E08PG	Complete	ctg8	265543	268029	390.3	338
EOG092E08Q3	Complete	ctg5	699691	701439	423.8	384
EOG092E08Q9	Complete	ctg16	267462	268710	416.1	278
EOG092E08QJ	Complete	ctg13	238181	239725	840.9	460
EOG092E08R4	Complete	ctg12	246696	248326	791.4	408
EOG092E08RK	Complete	ctg7	94246	96432	637.6	508
EOG092E08RL	Complete	ctg2	742759	744030	493.6	324
EOG092E08RQ	Complete	ctg7	91594	93129	930.3	432
EOG092E08RZ	Complete	ctg8	1001303	1002742	667.0	421
EOG092E08T3	Missing
EOG092E08T4	Fragmented	ctg8	179695	188034	632.6	383
EOG092E08U7	Complete	ctg3	309423	311003	813.2	425
EOG092E08UY	Complete	ctg11	421354	422916	712.1	445
EOG092E08V9	Complete	ctg1	786616	787950	328.7	272
EOG092E08VT	Complete	ctg2	207507	212108	512.6	375
EOG092E08W7	Complete	ctg14	23872	26063	351.5	314
EOG092E08WB	Missing
EOG092E08WJ	Missing
EOG092E08WO	Complete	ctg13	30352	31602	189.0	231
EOG092E08WV	Missing
EOG092E08X6	Complete	ctg12	531821	533689	475.1	311
EOG092E08XN	Missing
EOG092E08YK	Complete	ctg18	85184	86643	363.3	381
EOG092E08YS	Complete	ctg3	199693	208371	413.1	340
EOG092E08Z5	Fragmented	ctg7	285116	294851	359.3	315
EOG092E08Z6	Complete	ctg1	1061649	1063251	393.8	398
EOG092E08ZM	Missing
EOG092E08ZP	Complete	ctg12	521446	532768	689.3	531
EOG092E08ZR	Complete	ctg5	125513	126667	477.7	299
EOG092E090M	Complete	ctg18	93798	104670	660.8	664
EOG092E0923	Complete	ctg17	42340	43647	410.3	269
EOG092E092D	Complete	ctg8	583836	584877	382.7	262
EOG092E093E	Complete	ctg2	219307	220569	751.5	376
EOG092E093O	Missing
EOG092E094E	Missing
EOG092E0959	Complete	ctg2	58934	60205	669.5	380
EOG092E097E	Complete	ctg12	254097	255539	626.3	383
EOG092E097I	Complete	ctg13	274308	276320	403.1	348
EOG092E099B	Complete	ctg11	258890	266794	513.9	417
EOG092E099G	Missing
EOG092E099X	Complete	ctg16	288202	289497	612.6	352
EOG092E09BJ	Complete	ctg1	446341	447633	662.1	329
EOG092E09BW	Complete	ctg16	148919	150196	679.0	345
EOG092E09CH	Complete	ctg7	393434	394786	203.4	348
EOG092E09CR	Complete	ctg8	453782	465140	397.0	315
EOG092E09CW	Complete	ctg4	736432	737691	302.2	312
EOG092E09CY	Complete	ctg3	624509	626180	361.3	369
EOG092E09D6	Complete	ctg12	458428	469316	820.2	486
EOG092E09EJ	Complete	ctg2	212207	218837	557.1	376
EOG092E09EQ	Complete	ctg3	755552	756796	493.4	302
EOG092E09FM	Complete	ctg3	588864	590270	466.0	312
EOG092E09GC	Complete	ctg8	89096	90289	366.4	297
EOG092E09HC	Complete	ctg8	359150	360721	740.2	434
EOG092E09HJ	Missing
EOG092E09I5	Complete	ctg10	564289	565736	694.3	396
EOG092E09JS	Complete	ctg8	971829	983018	548.7	355
EOG092E09KK	Complete	ctg2	715454	716697	646.3	318
EOG092E09L4	Complete	ctg5	544272	545573	807.1	403
EOG092E09LQ	Fragmented	ctg9	160264	168606	265.0	196
EOG092E09M2	Complete	ctg1	291785	293152	303.1	289
EOG092E09NU	Complete	ctg2	544946	546250	729.9	364
EOG092E09OH	Complete	ctg11	26610	28158	690.1	329
EOG092E09OK	Fragmented	ctg5	301987	312865	589.5	385
EOG092E09PJ	Complete	ctg18	165749	167494	470.3	364
EOG092E09PO	Complete	ctg8	712462	713799	381.5	299
EOG092E09Q3	Complete	ctg9	142871	151395	440.9	311
EOG092E09Q7	Complete	ctg7	283007	284542	785.3	434
EOG092E09QP	Missing
EOG092E09S5	Fragmented	ctg6	152628	162962	492.3	360
EOG092E09SC	Complete	ctg17	84295	85776	396.7	327
EOG092E09T1	Complete	ctg12	461267	462562	690.1	379
EOG092E09T3	Complete	ctg8	694136	695953	579.8	463
EOG092E09V6	Complete	ctg3	687294	688511	617.3	358
EOG092E09WJ	Missing
EOG092E09WX	Complete	ctg1	485127	486326	680.3	360
EOG092E09XO	Complete	ctg15	70341	71498	464.9	317
EOG092E09YB	Complete	ctg7	554022	555173	512.7	312
EOG092E09YH	Complete	ctg2	85614	86915	673.0	389
EOG092E09ZA	Complete	ctg12	345265	347159	586.8	330
EOG092E09ZN	Missing
EOG092E0A02	Complete	ctg6	494604	500157	546.7	332
EOG092E0A14	Complete	ctg9	269339	270421	114.6	235
EOG092E0A2A	Complete	ctg7	560595	562601	635.7	326
EOG092E0A2P	Complete	ctg3	738278	744781	192.5	203
EOG092E0A3D	Complete	ctg14	90757	92079	771.1	338
EOG092E0A3I	Fragmented	ctg8	510531	518106	463.8	253
EOG092E0A3R	Complete	ctg9	180432	182018	491.4	291
EOG092E0A3X	Missing
EOG092E0A4I	Complete	ctg6	553096	554868	361.8	439
EOG092E0A4T	Complete	ctg8	643676	645630	471.7	338
EOG092E0A4Y	Complete	ctg8	284305	293578	479.9	340
EOG092E0A5H	Complete	ctg10	481447	483045	244.6	220
EOG092E0A5I	Complete	ctg7	181547	182896	810.4	381
EOG092E0A6Q	Complete	ctg1	436414	439985	734.8	382
EOG092E0A6X	Complete	ctg16	120100	121257	475.8	310
EOG092E0A79	Fragmented	ctg10	232854	239034	665.1	313
EOG092E0A7D	Complete	ctg1	1323985	1325166	392.4	323
EOG092E0A88	Fragmented	ctg2	807238	813541	695.7	336
EOG092E0A94	Complete	ctg7	86500	87846	559.0	365
EOG092E0A9V	Complete	ctg7	610049	611407	665.8	377
EOG092E0AA2	Fragmented	ctg2	832630	843725	431.7	252
EOG092E0AA5	Complete	ctg11	267372	268907	735.8	449
EOG092E0AAF	Complete	ctg5	59436	60738	490.8	360
EOG092E0AAM	Fragmented	ctg3	300079	308699	561.0	274
EOG092E0AAS	Complete	ctg1	422580	424103	501.2	325
EOG092E0AB5	Complete	ctg12	251294	252457	661.6	327
EOG092E0ABA	Complete	ctg4	522514	523827	759.4	384
EOG092E0ABB	Complete	ctg8	995649	996968	691.9	335
EOG092E0ABZ	Complete	ctg4	450556	451905	502.9	359
EOG092E0ACR	Complete	ctg5	109519	111579	327.2	304
EOG092E0ACY	Complete	ctg7	276719	280401	375.3	310
EOG092E0AD7	Missing
EOG092E0AD9	Complete	ctg3	680691	682046	548.8	322
EOG092E0ADG	Complete	ctg5	523359	524636	656.8	364
EOG092E0ADH	Complete	ctg15	140632	141960	547.1	351
EOG092E0AEA	Complete	ctg18	142821	144383	704.3	380
EOG092E0AEX	Complete	ctg1	1359345	1360666	480.7	328
EOG092E0AFJ	Missing
EOG092E0AG8	Complete	ctg12	51944	54084	317.3	229
EOG092E0AGB	Complete	ctg2	1026556	1027761	329.2	253
EOG092E0AH0	Complete	ctg1	1006053	1007192	457.7	298
EOG092E0AH1	Complete	ctg2	788580	789695	198.8	167
EOG092E0AH5	Complete	ctg3	895421	896848	666.1	389
EOG092E0AIS	Complete	ctg12	94459	95643	402.4	271
EOG092E0AK9	Complete	ctg8	225365	226495	684.7	341
EOG092E0AKM	Complete	ctg3	877171	878637	369.8	305
EOG092E0AKQ	Complete	ctg3	791985	793906	280.3	394
EOG092E0AKY	Complete	ctg7	455485	456954	486.7	371
EOG092E0AL9	Missing
EOG092E0ALI	Complete	ctg2	679244	680431	534.0	333
EOG092E0AN7	Missing
EOG092E0ANE	Complete	ctg10	338166	339500	764.7	401
EOG092E0AO5	Complete	ctg2	683916	685229	713.9	353
EOG092E0AOJ	Complete	ctg8	503432	504634	385.9	270
EOG092E0AP2	Complete	ctg1	620322	621470	186.3	243
EOG092E0AP3	Complete	ctg9	509363	510628	640.5	326
EOG092E0APS	Missing
EOG092E0APT	Complete	ctg12	519009	520781	309.2	285
EOG092E0AQL	Complete	ctg2	548468	550161	527.7	337
EOG092E0AS1	Complete	ctg12	270251	271375	372.2	239
EOG092E0ASB	Complete	ctg15	149805	151253	692.1	392
EOG092E0ASN	Fragmented	ctg13	21057	30092	381.8	233
EOG092E0ATO	Complete	ctg8	865136	866320	658.6	336
EOG092E0AUO	Complete	ctg1	1095029	1097191	449.4	304
EOG092E0AVE	Complete	ctg1	158036	159195	569.6	342
EOG092E0AVS	Missing
EOG092E0AXL	Missing
EOG092E0AY7	Complete	ctg2	204726	207119	208.1	277
EOG092E0AYL	Complete	ctg2	414462	415909	700.3	435
EOG092E0AZH	Complete	ctg3	486343	487530	550.9	310
EOG092E0AZU	Complete	ctg4	282472	283656	712.2	360
EOG092E0AZX	Complete	ctg15	158567	160066	514.8	370
EOG092E0B01	Complete	ctg11	211188	212285	618.4	328
EOG092E0B04	Fragmented	ctg5	691069	699311	259.3	220
EOG092E0B0D	Complete	ctg2	441523	450833	666.9	365
EOG092E0B14	Complete	ctg3	586692	588062	393.2	300
EOG092E0B1Z	Complete	ctg8	902269	903543	513.6	282
EOG092E0B2P	Complete	ctg3	845438	846532	378.4	272
EOG092E0B38	Complete	ctg1	952262	960559	323.2	214
EOG092E0B3R	Complete	ctg16	163679	166634	584.6	312
EOG092E0B43	Complete	ctg12	154681	155754	581.2	319
EOG092E0B6P	Complete	ctg9	282478	283656	508.6	318
EOG092E0B7Y	Fragmented	ctg8	403934	410111	650.9	319
EOG092E0B8C	Complete	ctg4	339649	341154	578.1	414
EOG092E0BA4	Complete	ctg10	352575	353720	454.4	295
EOG092E0BBE	Fragmented	ctg8	309868	318171	446.2	260
EOG092E0BBP	Complete	ctg9	570924	571982	413.6	287
EOG092E0BCM	Complete	ctg4	279845	289527	423.8	314
EOG092E0BCQ	Complete	ctg2	792369	793706	734.0	377
EOG092E0BCT	Complete	ctg8	842660	843766	654.1	340
EOG092E0BD4	Fragmented	ctg10	136329	146573	364.4	273
EOG092E0BD8	Complete	ctg3	449036	450232	666.5	364
EOG092E0BDM	Complete	ctg5	542324	543991	498.2	394
EOG092E0BDX	Complete	ctg3	580258	581349	311.3	241
EOG092E0BED	Complete	ctg5	287036	288484	669.0	375
EOG092E0BFD	Complete	ctg12	464798	466690	682.0	421
EOG092E0BGM	Complete	ctg10	159821	161895	386.6	427
EOG092E0BGO	Complete	ctg3	413652	414713	174.5	172
EOG092E0BHZ	Complete	ctg8	505744	506715	386.1	268
EOG092E0BI0	Complete	ctg8	185073	186326	477.2	294
EOG092E0BIC	Complete	ctg6	555109	556134	342.1	275
EOG092E0BJ8	Missing
EOG092E0BJM	Complete	ctg7	172003	173064	503.0	327
EOG092E0BJU	Complete	ctg3	473608	475275	622.6	341
EOG092E0BJW	Fragmented	ctg1	41173	47156	172.9	174
EOG092E0BJY	Complete	ctg1	1478951	1480069	348.4	286
EOG092E0BK7	Complete	ctg5	209291	215122	313.5	207
EOG092E0BLF	Complete	ctg4	599276	600409	539.9	302
EOG092E0BLS	Complete	ctg1	1263653	1264939	764.6	359
EOG092E0BM7	Complete	ctg8	912298	913533	731.7	380
EOG092E0BMK	Complete	ctg9	174258	175649	324.3	337
EOG092E0BMM	Complete	ctg11	540681	542354	597.6	412
EOG092E0BMZ	Complete	ctg18	53016	54839	261.7	394
EOG092E0BNS	Complete	ctg6	388064	389106	483.7	301
EOG092E0BOJ	Missing
EOG092E0BOW	Complete	ctg16	355512	356807	581.4	360
EOG092E0BP6	Complete	ctg10	498768	499883	474.5	311
EOG092E0BPP	Complete	ctg7	655349	656617	357.8	288
EOG092E0BPR	Complete	ctg7	206929	211039	559.7	421
EOG092E0BQY	Complete	ctg12	75429	79010	425.9	396
EOG092E0BR7	Missing
EOG092E0BRP	Complete	ctg14	284941	285897	527.6	289
EOG092E0BUF	Complete	ctg10	445661	446824	646.1	337
EOG092E0BUP	Complete	ctg7	520723	668369	775.2	863
EOG092E0BUS	Complete	ctg14	210525	212332	530.0	373
EOG092E0BVH	Fragmented	ctg1	999581	1005264	268.0	180
EOG092E0BVV	Missing
EOG092E0BVZ	Missing
EOG092E0BW7	Complete	ctg1	772112	773209	671.8	331
EOG092E0BWK	Complete	ctg2	660374	663481	487.9	301
EOG092E0BXL	Complete	ctg3	338347	339552	277.3	249
EOG092E0BXS	Missing
EOG092E0BY1	Fragmented	ctg10	14077	14904	196.9	205
EOG092E0BY4	Complete	ctg9	383145	384593	516.2	398
EOG092E0BYL	Fragmented	ctg2	305392	314079	491.3	280
EOG092E0BYW	Complete	ctg3	682122	683198	468.5	311
EOG092E0BZ4	Missing
EOG092E0BZL	Complete	ctg4	331448	333598	208.0	201
EOG092E0BZZ	Complete	ctg2	432182	433369	293.7	266
EOG092E0C00	Complete	ctg13	93102	94196	591.1	314
EOG092E0C01	Complete	ctg15	76087	77382	274.7	223
EOG092E0C0L	Complete	ctg13	286528	288305	354.4	360
EOG092E0C0U	Complete	ctg1	1204802	1206169	579.6	392
EOG092E0C1T	Complete	ctg4	150443	151480	457.2	251
EOG092E0C2Q	Complete	ctg3	607318	608318	433.4	265
EOG092E0C2T	Complete	ctg1	552944	554810	539.3	315
EOG092E0C31	Complete	ctg4	103228	104499	336.0	269
EOG092E0C37	Complete	ctg2	626530	627882	508.8	353
EOG092E0C3H	Missing
EOG092E0C3L	Complete	ctg16	396394	397726	650.1	337
EOG092E0C3Q	Complete	ctg3	333821	335047	366.9	283
EOG092E0C41	Complete	ctg1	1223079	1224116	472.9	266
EOG092E0C49	Fragmented	ctg1	386190	392113	352.6	262
EOG092E0C4B	Complete	ctg8	981265	983055	647.6	506
EOG092E0C53	Complete	ctg14	265489	266745	641.2	365
EOG092E0C5A	Complete	ctg5	498498	499571	562.7	300
EOG092E0C63	Complete	ctg2	44527	47751	305.6	299
EOG092E0C6W	Complete	ctg13	47659	51084	269.1	332
EOG092E0C7E	Complete	ctg8	47672	48424	208.0	145
EOG092E0C7X	Complete	ctg5	538676	539656	233.3	245
EOG092E0C7Y	Missing
EOG092E0C91	Complete	ctg4	39188	40453	586.7	326
EOG092E0C96	Complete	ctg3	80131	81720	509.0	394
EOG092E0C9D	Missing
EOG092E0C9Y	Complete	ctg4	712976	713899	353.4	224
EOG092E0CA1	Complete	ctg2	815531	818166	475.9	296
EOG092E0CA2	Complete	ctg1	280509	281573	542.8	301
EOG092E0CA4	Missing
EOG092E0CA7	Complete	ctg5	157614	158729	403.3	311
EOG092E0CAD	Complete	ctg3	78481	79791	288.9	351
EOG092E0CAM	Complete	ctg8	298884	300275	370.3	337
EOG092E0CAO	Complete	ctg1	82728	93312	363.1	327
EOG092E0CAP	Missing
EOG092E0CAS	Complete	ctg6	92467	93447	379.1	243
EOG092E0CAY	Complete	ctg18	74508	75778	520.1	299
EOG092E0CBE	Complete	ctg6	106806	107972	253.1	216
EOG092E0CBV	Complete	ctg3	37436	38725	340.6	309
EOG092E0CBX	Complete	ctg1	496156	499200	350.9	361
EOG092E0CCF	Fragmented	ctg18	1	6192	309.6	342
EOG092E0CCJ	Fragmented	ctg8	167330	177757	33.3	70
EOG092E0CCN	Missing
EOG092E0CCS	Complete	ctg1	1186486	1187873	423.1	280
EOG092E0CCU	Complete	ctg1	1164248	1175649	333.5	280
EOG092E0CCX	Complete	ctg6	624005	625122	215.6	203
EOG092E0CDL	Complete	ctg8	939656	941002	402.1	324
EOG092E0CDQ	Complete	ctg9	243600	245144	742.3	428
EOG092E0CER	Missing
EOG092E0CFT	Complete	ctg1	266116	267105	595.6	293
EOG092E0CH2	Complete	ctg5	272922	274151	663.6	355
EOG092E0CHN	Missing
EOG092E0CI4	Complete	ctg9	222193	223341	616.8	328
EOG092E0CI7	Missing
EOG092E0CIF	Complete	ctg1	91219	92202	464.5	278
EOG092E0CIG	Missing
EOG092E0CIW	Complete	ctg6	434444	435967	329.6	223
EOG092E0CJF	Fragmented	ctg2	235230	245177	509.2	371
EOG092E0CJM	Fragmented	ctg11	90585	96552	423.3	252
EOG092E0CJO	Complete	ctg16	175747	181812	378.7	309
EOG092E0CK2	Complete	ctg8	233680	234921	585.4	350
EOG092E0CKD	Missing
EOG092E0CKP	Complete	ctg6	181704	182711	339.9	260
EOG092E0CKY	Complete	ctg1	336321	338511	461.5	433
EOG092E0CL1	Complete	ctg10	197328	198374	533.7	295
EOG092E0CL9	Complete	ctg1	368147	369082	621.5	275
EOG092E0CLD	Complete	ctg1	812291	813357	258.5	241
EOG092E0CLE	Complete	ctg1	267327	268382	269.3	247
EOG092E0CLG	Complete	ctg10	553842	555211	138.3	159
EOG092E0CLH	Complete	ctg9	74752	77375	443.0	290
EOG092E0CML	Complete	ctg1	397713	399011	770.0	355
EOG092E0CMR	Complete	ctg5	269809	271245	527.1	345
EOG092E0CN2	Complete	ctg7	316662	317633	312.5	252
EOG092E0CNE	Duplicated	ctg1	470183	471271	670.9	328
EOG092E0CNE	Duplicated	ctg4	291948	293036	670.9	328
EOG092E0CNH	Complete	ctg17	63679	64959	492.9	341
EOG092E0CNS	Complete	ctg9	325550	326875	183.7	200
EOG092E0CNW	Complete	ctg2	408430	409665	131.3	255
EOG092E0COL	Complete	ctg18	31598	32728	429.9	299
EOG092E0COM	Complete	ctg15	72854	73723	312.3	218
EOG092E0CON	Complete	ctg3	620590	621624	234.1	226
EOG092E0COW	Complete	ctg10	305879	314475	491.3	374
EOG092E0COZ	Complete	ctg16	289942	290898	506.7	262
EOG092E0CPE	Complete	ctg1	1058573	1059622	469.8	269
EOG092E0CQ9	Missing
EOG092E0CQF	Complete	ctg7	164108	165355	491.1	304
EOG092E0CQK	Complete	ctg2	138253	139191	440.7	266
EOG092E0CQT	Complete	ctg17	143818	144927	739.2	350
EOG092E0CR1	Complete	ctg15	243660	245300	538.5	377
EOG092E0CRK	Fragmented	ctg7	45233	56228	511.0	302
EOG092E0CRY	Complete	ctg4	478875	480056	358.1	245
EOG092E0CS5	Missing
EOG092E0CSJ	Complete	ctg3	276281	277297	317.0	230
EOG092E0CSO	Complete	ctg4	656761	657861	615.2	307
EOG092E0CSR	Complete	ctg13	247037	248931	685.2	449
EOG092E0CTV	Complete	ctg4	708470	709582	662.9	331
EOG092E0CTW	Complete	ctg3	298496	301105	324.6	258
EOG092E0CUL	Fragmented	ctg8	822886	832336	332.4	176
EOG092E0CUM	Complete	ctg8	418347	419375	647.0	324
EOG092E0CVG	Fragmented	ctg3	22980	34010	259.5	230
EOG092E0CVK	Complete	ctg2	251355	252734	391.5	360
EOG092E0CVQ	Fragmented	ctg8	287459	296937	528.4	278
EOG092E0CW4	Missing
EOG092E0CWV	Complete	ctg2	141726	142696	460.2	244
EOG092E0CX7	Complete	ctg2	433684	436340	380.2	490
EOG092E0CXN	Complete	ctg13	309616	310704	294.4	234
EOG092E0CY7	Fragmented	ctg5	144817	150697	292.2	190
EOG092E0CZC	Complete	ctg8	91554	92633	586.6	303
EOG092E0CZS	Complete	ctg8	494226	495275	543.9	303
EOG092E0D0Q	Missing
EOG092E0D0U	Missing
EOG092E0D11	Complete	ctg4	677041	678195	446.4	308
EOG092E0D1J	Complete	ctg4	53019	54419	235.8	206
EOG092E0D1N	Complete	ctg14	38925	40016	125.6	175
EOG092E0D1T	Complete	ctg1	1075753	1077189	501.8	309
EOG092E0D28	Missing
EOG092E0D2T	Complete	ctg10	44341	45378	521.2	293
EOG092E0D32	Complete	ctg13	271701	274091	590.4	472
EOG092E0D35	Complete	ctg18	162860	163798	365.1	245
EOG092E0D3I	Complete	ctg2	720328	721566	276.9	258
EOG092E0D40	Complete	ctg8	268102	271094	137.7	193
EOG092E0D55	Complete	ctg4	356529	357461	426.6	249
EOG092E0D5V	Missing
EOG092E0D6E	Complete	ctg7	168585	169742	562.2	304
EOG092E0D6O	Complete	ctg3	383325	384359	365.9	264
EOG092E0D6P	Complete	ctg3	524402	525409	302.6	240
EOG092E0D6T	Missing
EOG092E0D6Y	Complete	ctg5	385615	387093	288.0	232
EOG092E0D7P	Missing
EOG092E0D7V	Complete	ctg9	276574	277578	569.3	301
EOG092E0D7Y	Complete	ctg7	116133	121898	351.3	279
EOG092E0D85	Complete	ctg12	295840	296908	259.5	241
EOG092E0D8D	Complete	ctg3	647009	648349	528.5	285
EOG092E0D8E	Complete	ctg1	443045	445221	215.7	311
EOG092E0D8O	Complete	ctg3	799774	800781	446.5	259
EOG092E0D9B	Complete	ctg11	391413	392846	516.9	352
EOG092E0D9Q	Missing
EOG092E0DAB	Complete	ctg10	500121	501203	403.5	291
EOG092E0DAG	Complete	ctg11	306078	307406	537.1	367
EOG092E0DAS	Complete	ctg8	277895	279472	354.2	350
EOG092E0DB8	Complete	ctg12	387603	388895	570.9	342
EOG092E0DBJ	Complete	ctg12	390850	391659	199.9	153
EOG092E0DBK	Complete	ctg4	526905	527741	398.5	242
EOG092E0DC4	Complete	ctg6	362723	363631	257.7	232
EOG092E0DCX	Complete	ctg12	75945	76907	579.3	283
EOG092E0DE1	Complete	ctg14	325685	326965	431.1	282
EOG092E0DE2	Complete	ctg1	98015	98875	457.2	239
EOG092E0DEE	Complete	ctg4	360333	361418	316.4	287
EOG092E0DEM	Complete	ctg7	425203	427744	311.7	239
EOG092E0DEQ	Complete	ctg5	76980	78169	435.0	259
EOG092E0DEY	Complete	ctg1	1000914	1001927	320.3	249
EOG092E0DFE	Complete	ctg9	219942	221921	452.1	266
EOG092E0DFV	Complete	ctg6	662787	663701	175.5	181
EOG092E0DGX	Complete	ctg11	170180	171253	242.4	252
EOG092E0DH6	Complete	ctg9	587742	588704	538.6	290
EOG092E0DHS	Complete	ctg13	59633	60673	208.1	209
EOG092E0DHV	Complete	ctg3	512533	513657	407.3	287
EOG092E0DI2	Complete	ctg17	43748	44668	470.6	267
EOG092E0DIK	Complete	ctg13	119151	120119	569.8	291
EOG092E0DIP	Complete	ctg2	513252	514235	369.0	227
EOG092E0DIV	Complete	ctg1	585560	586492	135.4	176
EOG092E0DJ7	Complete	ctg3	264075	265487	420.6	319
EOG092E0DJU	Complete	ctg7	129981	130949	478.9	255
EOG092E0DKD	Complete	ctg3	908013	908969	578.6	273
EOG092E0DKJ	Complete	ctg1	730028	732019	241.0	321
EOG092E0DKM	Complete	ctg7	547153	548737	225.9	223
EOG092E0DKQ	Complete	ctg10	359980	361047	165.8	242
EOG092E0DL3	Complete	ctg1	1260669	1267985	319.3	353
